product_id,periodo,tn
20238,2020-02-01,21.360456924571462
20239,2020-02-01,19.90523799184365
20240,2020-02-01,22.377758178235617
20241,2020-02-01,22.010022659180144
20242,2020-02-01,14.745649710106383
20244,2020-02-01,19.67079323566531
20246,2020-02-01,22.801122561517282
20249,2020-02-01,22.205182017228736
20251,2020-02-01,20.588058648024745
20252,2020-02-01,19.41511244817789
20253,2020-02-01,20.039898121214044
20254,2020-02-01,21.37159381412615
20255,2020-02-01,15.248527817655052
20256,2020-02-01,17.86721568941549
20257,2020-02-01,48.47381861638796
20259,2020-02-01,20.97424905979902
20261,2020-02-01,59.035293023655285
20262,2020-02-01,24.53997827280797
20263,2020-02-01,21.142175667344418
20264,2020-02-01,18.23205768556765
20265,2020-02-01,14.021645407838378
20266,2020-02-01,29.47377042266217
20267,2020-02-01,20.85064223030105
20268,2020-02-01,17.741021117212092
20269,2020-02-01,16.23969991924386
20270,2020-02-01,19.524044614150956
20271,2020-02-01,19.408714728753083
20272,2020-02-01,16.78754006026658
20273,2020-02-01,17.91101810468801
20275,2020-02-01,20.072146450783656
20276,2020-02-01,19.52184408206208
20277,2020-02-01,18.548757420388732
20278,2020-02-01,21.678503455587197
20280,2020-02-01,16.089240300689987
20281,2020-02-01,15.388140075511059
20282,2020-02-01,17.554193417396082
20283,2020-02-01,15.754541832585844
20284,2020-02-01,16.509112012023714
20285,2020-02-01,15.33203049618541
20286,2020-02-01,45.801107943214376
20288,2020-02-01,16.03564478219108
20289,2020-02-01,15.433781600117918
20290,2020-02-01,16.23940463273681
20291,2020-02-01,16.78445352598488
20292,2020-02-01,14.71138167944066
20295,2020-02-01,15.806685153468115
20296,2020-02-01,18.83711178688073
20297,2020-02-01,24.788116310921307
20298,2020-02-01,16.41732379986089
20299,2020-02-01,15.885607205784957
20300,2020-02-01,17.493628065525336
20301,2020-02-01,14.530325435078048
20302,2020-02-01,13.434256421780066
20303,2020-02-01,16.82312229891296
20304,2020-02-01,12.278442229007148
20305,2020-02-01,11.973656008078438
20306,2020-02-01,26.124826080414145
20307,2020-02-01,15.943674709784936
20309,2020-02-01,16.029991625496365
20310,2020-02-01,16.414477242671545
20311,2020-02-01,18.08578189289782
20313,2020-02-01,23.171891778308414
20314,2020-02-01,16.774805962728678
20315,2020-02-01,15.80871343333208
20316,2020-02-01,24.089871861908517
20317,2020-02-01,14.776585129793382
20319,2020-02-01,16.01123062060607
20320,2020-02-01,15.359369553689692
20321,2020-02-01,19.480755856131022
20322,2020-02-01,10.419737254526956
20323,2020-02-01,23.64593849723677
20324,2020-02-01,14.011952644256258
20325,2020-02-01,8.91347823497059
20326,2020-02-01,15.770374617629722
20327,2020-02-01,13.752718588885
20328,2020-02-01,11.417646363829109
20329,2020-02-01,12.5992093627645
20330,2020-02-01,15.749193909707511
20332,2020-02-01,13.63517652027792
20334,2020-02-01,15.155671756866274
20335,2020-02-01,13.664750295097425
20336,2020-02-01,13.964471049925166
20337,2020-02-01,15.322518562804358
20338,2020-02-01,13.343634453775849
20340,2020-02-01,17.255700930114028
20341,2020-02-01,11.535611736463668
20342,2020-02-01,16.200611737186794
20343,2020-02-01,12.384277103970827
20344,2020-02-01,17.930243967926707
20346,2020-02-01,12.067020075264898
20348,2020-02-01,17.290771333407402
20349,2020-02-01,13.322165645206516
20350,2020-02-01,11.315742410177862
20351,2020-02-01,17.25593427455692
20352,2020-02-01,16.202115043115445
20353,2020-02-01,12.391653641398765
20354,2020-02-01,14.12561584697627
20355,2020-02-01,29.464346330056923
20356,2020-02-01,14.352553134911059
20357,2020-02-01,14.36724743139134
20358,2020-02-01,11.394619832848722
20359,2020-02-01,13.501787801290005
20361,2020-02-01,16.739366789542768
20362,2020-02-01,7.08376280147028
20364,2020-02-01,26.842193066833246
20365,2020-02-01,13.500500676279511
20366,2020-02-01,12.843452819333463
20367,2020-02-01,12.652453435448084
20368,2020-02-01,15.224649792668119
20372,2020-02-01,9.297966954148617
20375,2020-02-01,9.576275728098695
20377,2020-02-01,11.429051258333208
20378,2020-02-01,13.323853527076107
20379,2020-02-01,8.55928434016123
20380,2020-02-01,13.911635261791329
20381,2020-02-01,15.056926343681596
20382,2020-02-01,9.877065730421279
20383,2020-02-01,9.465555052162998
20384,2020-02-01,11.293680617893916
20385,2020-02-01,9.865873640534035
20386,2020-02-01,12.446494278981506
20387,2020-02-01,13.584481944741052
20388,2020-02-01,10.191180808311312
20389,2020-02-01,30.132547119417033
20390,2020-02-01,11.414066166632216
20395,2020-02-01,17.912284786489515
20396,2020-02-01,8.774385975349963
20398,2020-02-01,8.939902465379571
20400,2020-02-01,10.726391910807868
20401,2020-02-01,11.206132750749312
20402,2020-02-01,12.285130355468679
20403,2020-02-01,12.982614665187976
20404,2020-02-01,9.388250933329575
20406,2020-02-01,12.677859575818728
20407,2020-02-01,9.097461965255
20408,2020-02-01,15.036079672664268
20409,2020-02-01,6.047730078617776
20410,2020-02-01,9.16977596539398
20411,2020-02-01,10.322963808393066
20414,2020-02-01,27.199818576413556
20415,2020-02-01,8.503155928963029
20416,2020-02-01,5.729263487752605
20417,2020-02-01,10.067816729975169
20418,2020-02-01,4.683737769050244
20419,2020-02-01,10.790417543129578
20421,2020-02-01,11.348098122522162
20422,2020-02-01,6.082352061238032
20424,2020-02-01,8.623537240384367
20426,2020-02-01,6.245666028990774
20428,2020-02-01,4.944354208333263
20429,2020-02-01,5.379297623309252
20432,2020-02-01,9.106735281677768
20433,2020-02-01,11.733659542603325
20434,2020-02-01,9.667668170196826
20438,2020-02-01,11.976866231430066
20440,2020-02-01,25.008820944330324
20442,2020-02-01,24.44985128645709
20443,2020-02-01,8.26876539171955
20447,2020-02-01,8.798649895002542
20449,2020-02-01,5.389081517970667
20450,2020-02-01,10.347956128279312
20453,2020-02-01,10.867233955728318
20456,2020-02-01,8.117351217322051
20458,2020-02-01,21.92506550953874
20459,2020-02-01,14.649892893467602
20460,2020-02-01,14.531676313300036
20463,2020-02-01,9.135680869732887
20464,2020-02-01,6.291994739554672
20465,2020-02-01,7.684595487301883
20466,2020-02-01,8.573393410197774
20469,2020-02-01,9.123395167391738
20470,2020-02-01,7.802654975584497
20473,2020-02-01,6.97274763794658
20474,2020-02-01,8.453460552621507
20476,2020-02-01,20.047521602518735
20477,2020-02-01,11.25233260185291
20478,2020-02-01,7.470968010248963
20479,2020-02-01,10.600483792354355
20480,2020-02-01,6.520565856148275
20481,2020-02-01,8.071111791985917
20482,2020-02-01,7.512588456536454
20483,2020-02-01,8.155701949722625
20484,2020-02-01,5.3076002855667355
20488,2020-02-01,9.953910979658705
20490,2020-02-01,3.0429917445362853
20491,2020-02-01,14.498926796663314
20495,2020-02-01,13.81633590410427
20496,2020-02-01,7.235722750781562
20497,2020-02-01,6.308542434103691
20500,2020-02-01,8.164268233881787
20502,2020-02-01,6.920581255868258
20503,2020-02-01,9.639539837349298
20505,2020-02-01,6.514709379653363
20508,2020-02-01,6.303504538753485
20509,2020-02-01,3.194261118713911
20510,2020-02-01,10.551872250684506
20513,2020-02-01,8.630747212326563
20514,2020-02-01,6.454375159999442
20517,2020-02-01,4.973894368989153
20520,2020-02-01,6.7455407460234635
20521,2020-02-01,13.77391827053357
20522,2020-02-01,10.257143209409556
20523,2020-02-01,13.435212481221523
20524,2020-02-01,6.352111718080956
20525,2020-02-01,16.355243461307612
20526,2020-02-01,16.230445806088063
20527,2020-02-01,13.542233779372637
20530,2020-02-01,5.941712153719999
20531,2020-02-01,14.42149231580849
20532,2020-02-01,6.012251159024919
20536,2020-02-01,6.682145929546957
20537,2020-02-01,14.497021584906408
20538,2020-02-01,6.794303881141068
20539,2020-02-01,5.928728107219913
20540,2020-02-01,10.723040874326255
20541,2020-02-01,9.891763455809846
20542,2020-02-01,7.820816796699493
20544,2020-02-01,7.099918583642837
20547,2020-02-01,12.897651472043847
20548,2020-02-01,16.81610401492951
20549,2020-02-01,5.861627911905687
20551,2020-02-01,5.355490232640897
20552,2020-02-01,4.021954536483731
20553,2020-02-01,11.344333315051438
20555,2020-02-01,5.987480391759946
20558,2020-02-01,13.556218722966213
20559,2020-02-01,12.870458829024809
20560,2020-02-01,5.258395790598286
20561,2020-02-01,2.223490575380793
20563,2020-02-01,5.21434391328289
20565,2020-02-01,6.107176348546792
20567,2020-02-01,7.188802815282438
20568,2020-02-01,3.984987174470076
20569,2020-02-01,9.837053171435521
20570,2020-02-01,6.202876560782493
20571,2020-02-01,9.082803598247622
20572,2020-02-01,4.451067927405893
20574,2020-02-01,3.5652169562907767
20575,2020-02-01,12.810808782372781
20576,2020-02-01,7.5310261579979665
20577,2020-02-01,11.867763480394323
20578,2020-02-01,4.562046370198778
20579,2020-02-01,4.6969174491361905
20580,2020-02-01,13.382529202760878
20583,2020-02-01,4.935363755298549
20585,2020-02-01,5.78703736275609
20586,2020-02-01,3.958066364481665
20588,2020-02-01,4.038030733710978
20589,2020-02-01,6.47293963729832
20592,2020-02-01,14.715098907001265
20593,2020-02-01,9.252533601318202
20596,2020-02-01,4.124368841781821
20597,2020-02-01,2.406081577934217
20599,2020-02-01,5.067552266186491
20600,2020-02-01,4.6617923403018064
20601,2020-02-01,3.8468918231938574
20602,2020-02-01,3.8832142884091208
20603,2020-02-01,11.175726131867501
20604,2020-02-01,7.023748811683297
20605,2020-02-01,4.984352631766095
20606,2020-02-01,4.506046847648391
20609,2020-02-01,3.821223828363192
20611,2020-02-01,9.123998375657212
20612,2020-02-01,5.004835698304389
20614,2020-02-01,3.4825731823646375
20615,2020-02-01,12.75727606061008
20617,2020-02-01,3.1495080149042884
20620,2020-02-01,11.772128725108892
20621,2020-02-01,8.68220321944063
20622,2020-02-01,4.994011828827089
20623,2020-02-01,11.780192982556123
20624,2020-02-01,4.917594666302715
20627,2020-02-01,8.525830111694574
20628,2020-02-01,3.55747800087373
20629,2020-02-01,3.312273888948535
20632,2020-02-01,3.451458354767037
20633,2020-02-01,10.208547380795686
20636,2020-02-01,2.6865766714954065
20637,2020-02-01,4.559901400345832
20638,2020-02-01,5.8817139009399755
20639,2020-02-01,4.637331983874338
20640,2020-02-01,3.892223537505987
20641,2020-02-01,3.592185039379789
20642,2020-02-01,3.9227747603829677
20644,2020-02-01,2.6624830975914398
20646,2020-02-01,4.710888167907841
20647,2020-02-01,5.145787242444309
20649,2020-02-01,19.216811911118015
20651,2020-02-01,3.2117063426460053
20652,2020-02-01,3.786913047851817
20653,2020-02-01,4.236479187195446
20654,2020-02-01,4.601633248385136
20655,2020-02-01,3.3911775665928143
20657,2020-02-01,4.382050578900264
20658,2020-02-01,3.79447057896649
20659,2020-02-01,10.352002096415315
20660,2020-02-01,2.8867501050050732
20661,2020-02-01,4.243903840830139
20662,2020-02-01,10.588999218087778
20663,2020-02-01,1.5862780413976763
20664,2020-02-01,2.804167996131513
20666,2020-02-01,2.71508573585429
20667,2020-02-01,6.14381314391685
20670,2020-02-01,2.0070771639076765
20672,2020-02-01,4.035659341199115
20673,2020-02-01,8.665868098007213
20674,2020-02-01,10.807312270460782
20676,2020-02-01,2.09784340669418
20677,2020-02-01,3.0967510981404427
20678,2020-02-01,1.741603191049121
20679,2020-02-01,7.735433328732439
20680,2020-02-01,4.573186302093945
20681,2020-02-01,8.826058387093365
20682,2020-02-01,6.199857360741971
20684,2020-02-01,2.3216163514856434
20685,2020-02-01,2.5610319794975
20686,2020-02-01,10.805018321074913
20689,2020-02-01,8.044507849801887
20691,2020-02-01,13.949202501707175
20693,2020-02-01,4.010947346342173
20694,2020-02-01,7.464049985874098
20696,2020-02-01,3.688962631974613
20697,2020-02-01,2.8305633194773328
20699,2020-02-01,3.524846678589319
20700,2020-02-01,3.1554519452741348
20701,2020-02-01,3.741927010111366
20702,2020-02-01,2.097648771115845
20703,2020-02-01,10.475989968311108
20705,2020-02-01,2.697330817306301
20706,2020-02-01,3.7805177661761924
20708,2020-02-01,3.3150211150950866
20709,2020-02-01,6.691233899444944
20711,2020-02-01,7.309779048818528
20713,2020-02-01,2.3580107509092976
20714,2020-02-01,3.669136827127015
20715,2020-02-01,2.1592159771106827
20719,2020-02-01,7.840267268057809
20720,2020-02-01,7.819684013319169
20721,2020-02-01,2.1842660503511837
20724,2020-02-01,2.159143525945895
20729,2020-02-01,1.3873517235151511
20730,2020-02-01,2.1906293172584492
20732,2020-02-01,8.281982044974146
20733,2020-02-01,2.7896603912507794
20735,2020-02-01,2.5017505741327923
20737,2020-02-01,2.1811624101950584
20739,2020-02-01,3.1554985117405345
20741,2020-02-01,2.5272261365809263
20742,2020-02-01,2.426191916373675
20743,2020-02-01,1.9030767959619466
20744,2020-02-01,2.9562518046316373
20745,2020-02-01,2.218088108430299
20746,2020-02-01,6.34029783853801
20749,2020-02-01,2.851476965522065
20750,2020-02-01,2.8348143385529343
20751,2020-02-01,2.5962319705182493
20754,2020-02-01,8.728605857839678
20756,2020-02-01,2.563479269752232
20757,2020-02-01,4.3151164308494625
20758,2020-02-01,2.7752384708196773
20759,2020-02-01,1.9091949114130333
20761,2020-02-01,2.6542440554193454
20762,2020-02-01,5.887875442553415
20765,2020-02-01,1.6206363591161044
20768,2020-02-01,1.9257694468836475
20771,2020-02-01,1.6678337046415794
20772,2020-02-01,6.232664117441825
20773,2020-02-01,1.2751806795084268
20774,2020-02-01,7.1628089321296855
20775,2020-02-01,1.868250084345354
20777,2020-02-01,2.6615907040902007
20781,2020-02-01,1.5276204866603516
20783,2020-02-01,2.893171563511012
20785,2020-02-01,4.533481369066708
20786,2020-02-01,1.4897835508051802
20788,2020-02-01,1.5377368270573353
20789,2020-02-01,1.7509022522789979
20793,2020-02-01,2.4160274056620232
20795,2020-02-01,5.012060343460297
20800,2020-02-01,1.3361163111698606
20801,2020-02-01,1.8538005230992571
20802,2020-02-01,1.410588040650552
20803,2020-02-01,1.4327306103563626
20807,2020-02-01,2.1458114247942754
20809,2020-02-01,2.9160016108443028
20810,2020-02-01,2.012120065210697
20811,2020-02-01,2.8269110662261694
20812,2020-02-01,1.3533649194180495
20815,2020-02-01,6.333258286666477
20817,2020-02-01,4.681673665856373
20818,2020-02-01,1.892182314410967
20820,2020-02-01,2.0819571910230907
20822,2020-02-01,5.079068584449841
20823,2020-02-01,2.0267135105735523
20824,2020-02-01,1.1694416023629655
20826,2020-02-01,1.5965453834366634
20827,2020-02-01,4.774102046278836
20828,2020-02-01,1.5629425945196236
20830,2020-02-01,1.3215470387183468
20831,2020-02-01,2.052995160715131
20832,2020-02-01,1.9389615553214798
20835,2020-02-01,4.016471873110391
20838,2020-02-01,1.9871056924413883
20840,2020-02-01,1.8699128815699977
20843,2020-02-01,1.528824859449493
20845,2020-02-01,3.5688564345166007
20846,2020-02-01,1.087340934447141
20847,2020-02-01,1.6777413438536783
20849,2020-02-01,2.0685210931392968
20852,2020-02-01,0.9119558236033523
20853,2020-02-01,2.548376531719256
20855,2020-02-01,1.7630762590139746
20859,2020-02-01,2.7266178084734465
20862,2020-02-01,1.5565006857188664
20863,2020-02-01,1.461535692346376
20864,2020-02-01,1.2958397910339468
20865,2020-02-01,1.4153767627251002
20870,2020-02-01,1.372282379081059
20877,2020-02-01,1.2120128538661135
20878,2020-02-01,1.4282276992475338
20879,2020-02-01,1.5802098133288411
20882,2020-02-01,1.2458868381510626
20883,2020-02-01,1.1068995329203444
20885,2020-02-01,1.223711585674957
20886,2020-02-01,2.2704345317861905
20892,2020-02-01,1.2861887867701898
20894,2020-02-01,1.6684017036284242
20899,2020-02-01,2.313544621218367
20901,2020-02-01,0.9517234642949308
20902,2020-02-01,2.1453824744279557
20904,2020-02-01,4.827822778257145
20906,2020-02-01,0.8861591378519234
20907,2020-02-01,3.818587391397755
20908,2020-02-01,2.330265159176543
20910,2020-02-01,4.932540049133275
20912,2020-02-01,3.7809551029239428
20913,2020-02-01,1.215400376646336
20914,2020-02-01,1.2971452982095584
20917,2020-02-01,2.17704224132327
20919,2020-02-01,0.8432702442234368
20920,2020-02-01,3.0824733494907766
20922,2020-02-01,0.9064489645863587
20924,2020-02-01,3.0430698653696626
20925,2020-02-01,0.8658355092018599
20927,2020-02-01,2.9663217589196242
20928,2020-02-01,3.536355604052786
20931,2020-02-01,1.170121988876053
20932,2020-02-01,2.3230438989801807
20933,2020-02-01,3.253008741821447
20936,2020-02-01,0.7049833854010686
20937,2020-02-01,0.8524694538289319
20941,2020-02-01,0.8402048926470951
20942,2020-02-01,1.8513893908757173
20945,2020-02-01,1.299628432219985
20946,2020-02-01,2.9238003631748803
20947,2020-02-01,0.7797159385899601
20948,2020-02-01,0.7367164371449137
20949,2020-02-01,1.0765529282929638
20951,2020-02-01,1.040018792590158
20953,2020-02-01,3.1134834521416526
20956,2020-02-01,0.7223851322252579
20957,2020-02-01,0.9216908769002817
20961,2020-02-01,0.867565572006999
20962,2020-02-01,2.9199201164611193
20965,2020-02-01,0.7596176815793472
20966,2020-02-01,1.3561482642963552
20967,2020-02-01,1.3951761724678122
20968,2020-02-01,2.336255509736777
20970,2020-02-01,0.6690299401119437
20975,2020-02-01,2.646218650338586
20976,2020-02-01,0.642985862598117
20982,2020-02-01,0.45083600187692097
20985,2020-02-01,0.7742870460407197
20986,2020-02-01,0.8044028974660336
20987,2020-02-01,0.9905547539129883
20990,2020-02-01,0.9318267088413378
20991,2020-02-01,0.3377146765302345
20994,2020-02-01,0.40626663184333284
20995,2020-02-01,2.3719029663894045
20996,2020-02-01,0.8167925831411451
20997,2020-02-01,1.15893029604967
21001,2020-02-01,0.7208937141692568
21003,2020-02-01,0.6585031848428715
21006,2020-02-01,1.3841393880983288
21007,2020-02-01,1.5960988594841412
21008,2020-02-01,0.6918190658536368
21014,2020-02-01,0.9089504616737265
21016,2020-02-01,0.5304139113704067
21022,2020-02-01,1.0347922784802466
21024,2020-02-01,0.5193241631234352
21027,2020-02-01,1.295840210303255
21028,2020-02-01,0.44968391655889106
21032,2020-02-01,0.44232165667194706
21033,2020-02-01,1.2879018325854794
21034,2020-02-01,0.7130546398034967
21035,2020-02-01,1.6031340724075194
21037,2020-02-01,0.6260141236570176
21038,2020-02-01,0.4950170434900633
21039,2020-02-01,1.7088108724825049
21040,2020-02-01,0.6333764947042009
21042,2020-02-01,1.4568230179191233
21044,2020-02-01,1.592276591373629
21048,2020-02-01,0.43237128157147553
21049,2020-02-01,0.36130784174870656
21055,2020-02-01,0.32040237875570293
21056,2020-02-01,0.9784526770574844
21057,2020-02-01,0.5117473618678909
21058,2020-02-01,1.531186318869072
21064,2020-02-01,0.6381847099130524
21065,2020-02-01,0.5726650122109996
21073,2020-02-01,0.9681372818440872
21074,2020-02-01,0.7330972109101113
21077,2020-02-01,0.29314354449570246
21079,2020-02-01,1.2204146733831962
21080,2020-02-01,0.37434158990735766
21084,2020-02-01,0.47336441556593845
21086,2020-02-01,0.7503222553836577
21087,2020-02-01,0.7946282971614053
21088,2020-02-01,0.33581245952253114
21092,2020-02-01,0.9712978786116853
21093,2020-02-01,0.7231609730889667
21097,2020-02-01,1.1729914017510727
21099,2020-02-01,0.4447845608833623
21105,2020-02-01,0.737934405760805
21109,2020-02-01,0.9056463916320199
21110,2020-02-01,1.269209598296443
21111,2020-02-01,1.1149242594952757
21112,2020-02-01,0.7568359159468542
21114,2020-02-01,1.1127205124161152
21118,2020-02-01,0.3240873929200155
21119,2020-02-01,0.9697588074364385
21126,2020-02-01,0.42499735037023534
21129,2020-02-01,0.7357060860914849
21131,2020-02-01,0.22366323265093419
21135,2020-02-01,0.40814517740321904
21140,2020-02-01,0.6585196924760474
21142,2020-02-01,0.2234948252978625
21144,2020-02-01,0.6570237719156807
21146,2020-02-01,0.7015385333537351
21153,2020-02-01,0.4828174758670401
21154,2020-02-01,0.5562790399875664
21155,2020-02-01,0.30071293863152
21157,2020-02-01,0.17470302531296167
21159,2020-02-01,0.4083432187178732
21163,2020-02-01,0.4538782762070827
21164,2020-02-01,0.2777750920439842
21167,2020-02-01,0.15044864087325086
21168,2020-02-01,0.3949055977272094
21170,2020-02-01,0.11387077211804916
21171,2020-02-01,0.4194450045578569
21176,2020-02-01,0.31341243046513645
21179,2020-02-01,0.4596871956895342
21180,2020-02-01,0.09452438290642154
21182,2020-02-01,0.08136124045638451
21184,2020-02-01,0.19442078054406498
21190,2020-02-01,0.13948959387814214
21191,2020-02-01,0.12676383379986778
21192,2020-02-01,0.0609024914174652
21194,2020-02-01,0.12174078248937123
21196,2020-02-01,0.36915423242772083
21200,2020-02-01,0.09513039230374923
21201,2020-02-01,0.24984444910922796
21202,2020-02-01,0.06164928743365724
21207,2020-02-01,0.14025298463332042
21209,2020-02-01,0.09189390956137602
21212,2020-02-01,0.09702839333880957
21214,2020-02-01,0.2741420821344833
21218,2020-02-01,0.042663908260623475
21222,2020-02-01,0.0486939589257757
21224,2020-02-01,0.09534059107905284
21226,2020-02-01,0.10054319563091844
